anchor_id,label,label_name,source_subtype,evaluation_role,audit_provenance,trajectory_key,obj_pos,speed,anchor_step,contact_count,X1,X2,X3,split
6888,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.4,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.085,0.12]}","[0.302,0.085,0.12]",1.4,104,2,"[0.25822708010673523,1.0314717292785645,-0.4387551546096802,0.3745320737361908,0.020018836483359337,-0.04257383197546005,1.170061707496643,-0.4633527994155884,-0.11457714438438416,-0.17185819149017334,0.130721315741539,-0.2920264005661011,0.30389583110809326,0.09487355500459671,0.12214607000350952,0.9960890664511983,-0.05770520266952269,0.0041050958555129006,-0.06678195466790919,0.03588124364614487,0.15980535745620728,-0.01078483834862709,-2.7040624618530273,0.3328584134578705,-2.5329556465148926]","[0.25822708010673523,1.0314717292785645,-0.4387551546096802,0.3745320737361908,0.020018836483359337,-0.04257383197546005,1.170061707496643,-0.4633527994155884,-0.11457714438438416,-0.17185819149017334,0.130721315741539,-0.2920264005661011,0.30389583110809326,0.09487355500459671,0.12214607000350952,0.9960890664511983,-0.05770520266952269,0.0041050958555129006,-0.06678195466790919,0.03588124364614487,0.15980535745620728,-0.01078483834862709,-2.7040624618530273,0.3328584134578705,-2.5329556465148926,-0.019677444748867866,-0.019284907838413155,0.019437237076896798,0.30684546218512665,0.7967565783070372,-0.5206004391669855,0.0020335803274065256]","[0.25822708010673523,1.0314717292785645,-0.4387551546096802,0.3745320737361908,0.020018836483359337,-0.04257383197546005,1.170061707496643,-0.4633527994155884,-0.11457714438438416,-0.17185819149017334,0.130721315741539,-0.2920264005661011,0.30389583110809326,0.09487355500459671,0.12214607000350952,0.9960890664511983,-0.05770520266952269,0.0041050958555129006,-0.06678195466790919,0.03588124364614487,0.15980535745620728,-0.01078483834862709,-2.7040624618530273,0.3328584134578705,-2.5329556465148926,-0.019677444748867866,-0.019284907838413155,0.019437237076896798,0.30684546218512665,0.7967565783070372,-0.5206004391669855,0.0020335803274065256,1.4,0.0,0.0,0.0,0.0,0.0]",train
7321,0,stable_like,signature_only,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.086,0.12]}","[0.302,0.086,0.12]",1.6,68,2,"[0.1930674910545349,1.0638427734375,-0.4317000210285187,0.3869982659816742,0.015106569975614548,-0.03169599175453186,1.3151257038116455,-1.066095232963562,-0.1861451417207718,-0.44127869606018066,0.17266760766506195,-0.36788374185562134,0.3022449016571045,0.08828408271074295,0.12122003734111786,0.9994543216954319,-0.027653401992396066,0.004404026296440758,-0.01752006720738296,0.00895666517317295,0.182144895195961,0.0694773867726326,-3.4479548931121826,0.1340249627828598,-2.9082987308502197]","[0.1930674910545349,1.0638427734375,-0.4317000210285187,0.3869982659816742,0.015106569975614548,-0.03169599175453186,1.3151257038116455,-1.066095232963562,-0.1861451417207718,-0.44127869606018066,0.17266760766506195,-0.36788374185562134,0.3022449016571045,0.08828408271074295,0.12122003734111786,0.9994543216954319,-0.027653401992396066,0.004404026296440758,-0.01752006720738296,0.00895666517317295,0.182144895195961,0.0694773867726326,-3.4479548931121826,0.1340249627828598,-2.9082987308502197,-0.019506315176277277,-0.019357272291036173,0.01920364988382415,0.3595256427096042,0.7210971622261877,-0.5922501117463677,0.002476713852956891]","[0.1930674910545349,1.0638427734375,-0.4317000210285187,0.3869982659816742,0.015106569975614548,-0.03169599175453186,1.3151257038116455,-1.066095232963562,-0.1861451417207718,-0.44127869606018066,0.17266760766506195,-0.36788374185562134,0.3022449016571045,0.08828408271074295,0.12122003734111786,0.9994543216954319,-0.027653401992396066,0.004404026296440758,-0.01752006720738296,0.00895666517317295,0.182144895195961,0.0694773867726326,-3.4479548931121826,0.1340249627828598,-2.9082987308502197,-0.019506315176277277,-0.019357272291036173,0.01920364988382415,0.3595256427096042,0.7210971622261877,-0.5922501117463677,0.002476713852956891,1.6,0.0,0.0,0.0,0.0,0.0]",train
7335,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.086,0.12]}","[0.302,0.086,0.12]",1.6,96,4,"[0.27239763736724854,1.0355758666992188,-0.4372859299182892,0.3754790127277374,0.021198708564043045,-0.04487321525812149,1.3370192050933838,-0.5538503527641296,-0.13339459896087646,-0.20935697853565216,0.1531728059053421,-0.336932897567749,0.30309221148490906,0.09838301688432693,0.12385839968919754,0.9924012356834655,-0.09661831062472188,-0.0011081734398875002,-0.07618045298882574,0.036003097891807556,0.1601635366678238,0.04480164498090744,-3.8669254779815674,0.24445116519927979,-1.5128226280212402]","[0.27239763736724854,1.0355758666992188,-0.4372859299182892,0.3754790127277374,0.021198708564043045,-0.04487321525812149,1.3370192050933838,-0.5538503527641296,-0.13339459896087646,-0.20935697853565216,0.1531728059053421,-0.336932897567749,0.30309221148490906,0.09838301688432693,0.12385839968919754,0.9924012356834655,-0.09661831062472188,-0.0011081734398875002,-0.07618045298882574,0.036003097891807556,0.1601635366678238,0.04480164498090744,-3.8669254779815674,0.24445116519927979,-1.5128226280212402,-0.023535682906260243,-0.01871680797685963,0.019299774883145736,0.13541920122513257,0.9011468477873518,-0.41182034755760494,0.002993893576785922]","[0.27239763736724854,1.0355758666992188,-0.4372859299182892,0.3754790127277374,0.021198708564043045,-0.04487321525812149,1.3370192050933838,-0.5538503527641296,-0.13339459896087646,-0.20935697853565216,0.1531728059053421,-0.336932897567749,0.30309221148490906,0.09838301688432693,0.12385839968919754,0.9924012356834655,-0.09661831062472188,-0.0011081734398875002,-0.07618045298882574,0.036003097891807556,0.1601635366678238,0.04480164498090744,-3.8669254779815674,0.24445116519927979,-1.5128226280212402,-0.023535682906260243,-0.01871680797685963,0.019299774883145736,0.13541920122513257,0.9011468477873518,-0.41182034755760494,0.002993893576785922,1.6,0.0,0.0,0.0,0.0,0.0]",train
7338,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.086,0.12]}","[0.302,0.086,0.12]",1.6,102,4,"[0.28954777121543884,1.0315988063812256,-0.43832558393478394,0.3740459084510803,0.022377565503120422,-0.04748782515525818,1.343144416809082,-0.475904256105423,-0.1287035197019577,-0.1672877073287964,0.1471886783838272,-0.32776278257369995,0.3035818934440613,0.10030733793973923,0.1245114877820015,0.9891811809944239,-0.11998535958174833,0.0012206726918113722,-0.0843955840710593,0.04311981424689293,0.16402682662010193,0.024709323421120644,-4.339540481567383,0.3573096692562103,-1.5845714807510376]","[0.28954777121543884,1.0315988063812256,-0.43832558393478394,0.3740459084510803,0.022377565503120422,-0.04748782515525818,1.343144416809082,-0.475904256105423,-0.1287035197019577,-0.1672877073287964,0.1471886783838272,-0.32776278257369995,0.3035818934440613,0.10030733793973923,0.1245114877820015,0.9891811809944239,-0.11998535958174833,0.0012206726918113722,-0.0843955840710593,0.04311981424689293,0.16402682662010193,0.024709323421120644,-4.339540481567383,0.3573096692562103,-1.5845714807510376,-0.022488441050409737,-0.01848437614354429,0.019287032374845157,0.11627018440105255,0.921186526996451,-0.37134435056906695,0.003253239206969738]","[0.28954777121543884,1.0315988063812256,-0.43832558393478394,0.3740459084510803,0.022377565503120422,-0.04748782515525818,1.343144416809082,-0.475904256105423,-0.1287035197019577,-0.1672877073287964,0.1471886783838272,-0.32776278257369995,0.3035818934440613,0.10030733793973923,0.1245114877820015,0.9891811809944239,-0.11998535958174833,0.0012206726918113722,-0.0843955840710593,0.04311981424689293,0.16402682662010193,0.024709323421120644,-4.339540481567383,0.3573096692562103,-1.5845714807510376,-0.022488441050409737,-0.01848437614354429,0.019287032374845157,0.11627018440105255,0.921186526996451,-0.37134435056906695,0.003253239206969738,1.6,0.0,0.0,0.0,0.0,0.0]",train
7339,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.6,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.086,0.12]}","[0.302,0.086,0.12]",1.6,104,3,"[0.29527750611305237,1.0304595232009888,-0.4386551082134247,0.3736657500267029,0.02275090664625168,-0.04833127558231354,1.3486098051071167,-0.39801838994026184,-0.12068178504705429,-0.12695065140724182,0.1355048269033432,-0.31372615694999695,0.30377039313316345,0.10095761716365814,0.12482884526252747,0.9880153128865138,-0.12768871555032688,0.0019617529241650923,-0.0867034310067166,0.04735560342669487,0.1642439216375351,0.07946142554283142,-4.0182013511657715,0.21162614226341248,-1.2018388509750366]","[0.29527750611305237,1.0304595232009888,-0.4386551082134247,0.3736657500267029,0.02275090664625168,-0.04833127558231354,1.3486098051071167,-0.39801838994026184,-0.12068178504705429,-0.12695065140724182,0.1355048269033432,-0.31372615694999695,0.30377039313316345,0.10095761716365814,0.12482884526252747,0.9880153128865138,-0.12768871555032688,0.0019617529241650923,-0.0867034310067166,0.04735560342669487,0.1642439216375351,0.07946142554283142,-4.0182013511657715,0.21162614226341248,-1.2018388509750366,-0.02255527144096487,-0.018498979028047303,0.019254385093441483,0.15819141048585322,0.9104170069284304,-0.38225168559991285,0.0033539829310029745]","[0.29527750611305237,1.0304595232009888,-0.4386551082134247,0.3736657500267029,0.02275090664625168,-0.04833127558231354,1.3486098051071167,-0.39801838994026184,-0.12068178504705429,-0.12695065140724182,0.1355048269033432,-0.31372615694999695,0.30377039313316345,0.10095761716365814,0.12482884526252747,0.9880153128865138,-0.12768871555032688,0.0019617529241650923,-0.0867034310067166,0.04735560342669487,0.1642439216375351,0.07946142554283142,-4.0182013511657715,0.21162614226341248,-1.2018388509750366,-0.02255527144096487,-0.018498979028047303,0.019254385093441483,0.15819141048585322,0.9104170069284304,-0.38225168559991285,0.0033539829310029745,1.6,0.0,0.0,0.0,0.0,0.0]",train
7541,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.2,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.087,0.12]}","[0.302,0.087,0.12]",1.2,98,0,"[0.208572119474411,1.0367437601089478,-0.4382360875606537,0.37737512588500977,0.016290631145238876,-0.03458647057414055,0.9866182208061218,-0.5393288135528564,-0.10462947934865952,-0.22439853847026825,0.12106681615114212,-0.26973527669906616,0.30200010538101196,0.08700007945299149,0.1199783906340599,0.9999999999993652,-9.798231985763015e-07,3.2057073440207775e-08,5.552603852262223e-07,1.4562206160917412e-05,1.9887880625901744e-05,5.174124817131087e-05,-0.0010227352613583207,0.0007664866279810667,1.3699931514565833e-05]","[0.208572119474411,1.0367437601089478,-0.4382360875606537,0.37737512588500977,0.016290631145238876,-0.03458647057414055,0.9866182208061218,-0.5393288135528564,-0.10462947934865952,-0.22439853847026825,0.12106681615114212,-0.26973527669906616,0.30200010538101196,0.08700007945299149,0.1199783906340599,0.9999999999993652,-9.798231985763015e-07,3.2057073440207775e-08,5.552603852262223e-07,1.4562206160917412e-05,1.9887880625901744e-05,5.174124817131087e-05,-0.0010227352613583207,0.0007664866279810667,1.3699931514565833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.208572119474411,1.0367437601089478,-0.4382360875606537,0.37737512588500977,0.016290631145238876,-0.03458647057414055,0.9866182208061218,-0.5393288135528564,-0.10462947934865952,-0.22439853847026825,0.12106681615114212,-0.26973527669906616,0.30200010538101196,0.08700007945299149,0.1199783906340599,0.9999999999993652,-9.798231985763015e-07,3.2057073440207775e-08,5.552603852262223e-07,1.4562206160917412e-05,1.9887880625901744e-05,5.174124817131087e-05,-0.0010227352613583207,0.0007664866279810667,1.3699931514565833e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0]",train
7653,0,stable_like,signature_only,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.087,0.12]}","[0.302,0.087,0.12]",1.5,76,2,"[0.2022382915019989,1.0543638467788696,-0.4337207078933716,0.38341251015663147,0.015852339565753937,-0.03334321826696396,1.2330883741378784,-0.8860247135162354,-0.16097985208034515,-0.3689270317554474,0.1594870388507843,-0.3433431386947632,0.302315354347229,0.08887263387441635,0.12109044194221497,0.9996505211080904,-0.023472039096248343,0.003969558211019285,-0.011495287582161085,0.023602379485964775,0.15773208439350128,0.057576242834329605,-3.3611042499542236,0.48530563712120056,-2.143195390701294]","[0.2022382915019989,1.0543638467788696,-0.4337207078933716,0.38341251015663147,0.015852339565753937,-0.03334321826696396,1.2330883741378784,-0.8860247135162354,-0.16097985208034515,-0.3689270317554474,0.1594870388507843,-0.3433431386947632,0.302315354347229,0.08887263387441635,0.12109044194221497,0.9996505211080904,-0.023472039096248343,0.003969558211019285,-0.011495287582161085,0.023602379485964775,0.15773208439350128,0.057576242834329605,-3.3611042499542236,0.48530563712120056,-2.143195390701294,-0.019684206126014684,-0.01950680769617833,0.019419357598957108,0.34346786388643574,0.7378834037851548,-0.5809973398353241,0.001860650721937418]","[0.2022382915019989,1.0543638467788696,-0.4337207078933716,0.38341251015663147,0.015852339565753937,-0.03334321826696396,1.2330883741378784,-0.8860247135162354,-0.16097985208034515,-0.3689270317554474,0.1594870388507843,-0.3433431386947632,0.302315354347229,0.08887263387441635,0.12109044194221497,0.9996505211080904,-0.023472039096248343,0.003969558211019285,-0.011495287582161085,0.023602379485964775,0.15773208439350128,0.057576242834329605,-3.3611042499542236,0.48530563712120056,-2.143195390701294,-0.019684206126014684,-0.01950680769617833,0.019419357598957108,0.34346786388643574,0.7378834037851548,-0.5809973398353241,0.001860650721937418,1.5,0.0,0.0,0.0,0.0,0.0]",train
7659,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.087,0.12]}","[0.302,0.087,0.12]",1.5,88,3,"[0.23403698205947876,1.0423977375030518,-0.4360121488571167,0.37845975160598755,0.018331166356801987,-0.038718678057193756,1.236295461654663,-0.6718410849571228,-0.12937742471694946,-0.28050726652145386,0.1547381579875946,-0.33727771043777466,0.3027788996696472,0.09273216873407364,0.12200407683849335,0.9982095571812328,-0.047028081540452925,-0.0013892502220982498,-0.036933852797830694,0.03944092243909836,0.1500312238931656,0.044870827347040176,-2.400120258331299,-0.13385088741779327,-1.8641290664672852]","[0.23403698205947876,1.0423977375030518,-0.4360121488571167,0.37845975160598755,0.018331166356801987,-0.038718678057193756,1.236295461654663,-0.6718410849571228,-0.12937742471694946,-0.28050726652145386,0.1547381579875946,-0.33727771043777466,0.3027788996696472,0.09273216873407364,0.12200407683849335,0.9982095571812328,-0.047028081540452925,-0.0013892502220982498,-0.036933852797830694,0.03944092243909836,0.1500312238931656,0.044870827347040176,-2.400120258331299,-0.13385088741779327,-1.8641290664672852,-0.019663398821887196,-0.01912449922583606,0.0193237924382073,0.28040121609153973,0.8052608179145271,-0.5224271941103491,0.002549210097640753]","[0.23403698205947876,1.0423977375030518,-0.4360121488571167,0.37845975160598755,0.018331166356801987,-0.038718678057193756,1.236295461654663,-0.6718410849571228,-0.12937742471694946,-0.28050726652145386,0.1547381579875946,-0.33727771043777466,0.3027788996696472,0.09273216873407364,0.12200407683849335,0.9982095571812328,-0.047028081540452925,-0.0013892502220982498,-0.036933852797830694,0.03944092243909836,0.1500312238931656,0.044870827347040176,-2.400120258331299,-0.13385088741779327,-1.8641290664672852,-0.019663398821887196,-0.01912449922583606,0.0193237924382073,0.28040121609153973,0.8052608179145271,-0.5224271941103491,0.002549210097640753,1.5,0.0,0.0,0.0,0.0,0.0]",train
7661,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.087,0.12]}","[0.302,0.087,0.12]",1.5,92,3,"[0.24466489255428314,1.0390874147415161,-0.43669262528419495,0.3771106004714966,0.01913190819323063,-0.04046805575489998,1.2423862218856812,-0.6129831671714783,-0.1274213343858719,-0.24867916107177734,0.15057744085788727,-0.32884711027145386,0.30310195684432983,0.09393426030874252,0.1223917305469513,0.9973232831823046,-0.05849803707738309,-0.0015065826666917493,-0.04384037738467147,0.041075654327869415,0.1460675746202469,0.09146638214588165,-3.2752578258514404,-0.08383457362651825,-1.214253544807434]","[0.24466489255428314,1.0390874147415161,-0.43669262528419495,0.3771106004714966,0.01913190819323063,-0.04046805575489998,1.2423862218856812,-0.6129831671714783,-0.1274213343858719,-0.24867916107177734,0.15057744085788727,-0.32884711027145386,0.30310195684432983,0.09393426030874252,0.1223917305469513,0.9973232831823046,-0.05849803707738309,-0.0015065826666917493,-0.04384037738467147,0.041075654327869415,0.1460675746202469,0.09146638214588165,-3.2752578258514404,-0.08383457362651825,-1.214253544807434,-0.019682251739162018,-0.019000040998162833,0.01926901972071038,0.2570452040950047,0.8269036707037275,-0.5001580574463024,0.002618988510221243]","[0.24466489255428314,1.0390874147415161,-0.43669262528419495,0.3771106004714966,0.01913190819323063,-0.04046805575489998,1.2423862218856812,-0.6129831671714783,-0.1274213343858719,-0.24867916107177734,0.15057744085788727,-0.32884711027145386,0.30310195684432983,0.09393426030874252,0.1223917305469513,0.9973232831823046,-0.05849803707738309,-0.0015065826666917493,-0.04384037738467147,0.041075654327869415,0.1460675746202469,0.09146638214588165,-3.2752578258514404,-0.08383457362651825,-1.214253544807434,-0.019682251739162018,-0.019000040998162833,0.01926901972071038,0.2570452040950047,0.8269036707037275,-0.5001580574463024,0.002618988510221243,1.5,0.0,0.0,0.0,0.0,0.0]",train
7665,1,both_like,both,source,,"{""command_qpos"":[0.0,1.4,-0.4,0.5,0.0,0.0],""command_qvel"":[1.5,0.0,0.0,0.0,0.0,0.0],""obj_pos"":[0.302,0.087,0.12]}","[0.302,0.087,0.12]",1.5,100,3,"[0.2660216689109802,1.0333305597305298,-0.43803074955940247,0.37489232420921326,0.02066001482307911,-0.04383883625268936,1.2537697553634644,-0.5060226917266846,-0.1240064799785614,-0.18920187652111053,0.14168214797973633,-0.31410253047943115,0.30377960205078125,0.09633317589759827,0.12341625243425369,0.9945067829755424,-0.08922740341893966,-0.0001056216222563654,-0.05472401610649592,0.04406704381108284,0.15495967864990234,0.04054670035839081,-4.555544376373291,0.3019976317882538,-1.5847142934799194]","[0.2660216689109802,1.0333305597305298,-0.43803074955940247,0.37489232420921326,0.02066001482307911,-0.04383883625268936,1.2537697553634644,-0.5060226917266846,-0.1240064799785614,-0.18920187652111053,0.14168214797973633,-0.31410253047943115,0.30377960205078125,0.09633317589759827,0.12341625243425369,0.9945067829755424,-0.08922740341893966,-0.0001056216222563654,-0.05472401610649592,0.04406704381108284,0.15495967864990234,0.04054670035839081,-4.555544376373291,0.3019976317882538,-1.5847142934799194,-0.01967935232059236,-0.018677933935761715,0.019215308893953148,0.22221356730403374,0.8677134929599994,-0.4446284118690264,0.0031380283180624247]","[0.2660216689109802,1.0333305597305298,-0.43803074955940247,0.37489232420921326,0.02066001482307911,-0.04383883625268936,1.2537697553634644,-0.5060226917266846,-0.1240064799785614,-0.18920187652111053,0.14168214797973633,-0.31410253047943115,0.30377960205078125,0.09633317589759827,0.12341625243425369,0.9945067829755424,-0.08922740341893966,-0.0001056216222563654,-0.05472401610649592,0.04406704381108284,0.15495967864990234,0.04054670035839081,-4.555544376373291,0.3019976317882538,-1.5847142934799194,-0.01967935232059236,-0.018677933935761715,0.019215308893953148,0.22221356730403374,0.8677134929599994,-0.4446284118690264,0.0031380283180624247,1.5,0.0,0.0,0.0,0.0,0.0]",train
